id,name,country_code,country_name,state_province,city,registration_id,registration_type,description,website,email,phone,framework_area,ntee_code,icnpo_code,source,source_id,last_filing_year,annual_revenue,employee_count,lat,lon,model_type,tags,alignment_score,evidence_url,evidence_quote,last_verified_at
763865,Norwegian Union of General Workers,NO,Norway,,Oslo,,labor/national_union,trade union in Norway,https://arbeidsmandsforbundet.no,,,democracy,,,wikidata_unions,Q7061302,1895,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q7061302,,
763871,Norwegian Union of Journalists,NO,Norway,,Oslo,,labor/national_union,trade union for journalists in Norway,https://nj.no,,,democracy,,,wikidata_unions,Q7061305,1946,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q7061305,,
763736,Norwegian Union of Marine Engineers,NO,Norway,,Oslo,,labor/national_union,Norwegian trade union,https://dnmf.no,,,democracy,,,wikidata_unions,Q11965510,1902,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q11965510,,
763835,Norwegian Union of Municipal and General Employees,NO,Norway,,Oslo,,labor/national_union,trade union in Norway,https://fagforbundet.no,,,democracy,,,wikidata_unions,Q7061307,2003,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q7061307,,
763722,Norwegian Union of School Employees,NO,Norway,,Oslo,,labor/national_union,Norwegian trade union,https://skoleneslandsforbund.no,,,education,,,wikidata_unions,Q12001148,1982,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q12001148,,
763748,Norwegian Union of Social Educators and Social Workers,NO,Norway,,Oslo,,labor/national_union,Norwegian trade union,https://fo.no,,,democracy,,,wikidata_unions,Q11968670,1992,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q11968670,,
764303,OBOS,NO,Norway,,Oslo,,land_and_housing/housing_cooperative,Norwegian nationwide housing cooperative,https://obos.no,,,cooperatives,,,wikidata_land_trusts,Q11994205,1929,,,60.47,8.47,cooperative,,7,http://www.wikidata.org/entity/Q11994205,,
903886,"Omstilling Sagene (Oslo, Norge)",NO,Norway,OL,Oslo,,,"Sagene is an urban district in the centre of Oslo with approximately 35,000 inhabitants. Our group started in November 2010 and has since implemented a number of projects in the community. Here's a brief list of what our small group has managed to carry out with a tiny budget and lots of enthusiasm! annual bike repair workshop (donations given to an ecological orphanage in Thailand) ""exchange markets"" (byttemarked på norsk) storytelling course the Garden Trailer - challenging the street parking paradigm in Oslo the ""Wish Tree"" - local democracy in action! permaculture park gardening soil building project/local food production movie screenings with guest speakers and small group discussions vermiculture course sour dough bread baking course homebrewing course edible weeds in the city walk/cooking course lactic acid fermentation course gardening at kindergardens information displays - raising awareness about Omstilling Sagene and the Transition movement seed bomb stand permaculture dance workshop fruit press and jucing stand on Park(ing) Day with local pears and apples from the parks LETS.no - Norway's first local exchange trading system herbal butter demonstration stand jam and chutney course Friendship North/South cooperation with Ecobarrio Villa4Alamos inner Transition cabin trip (hytte tur på norsk) seminar about the ""New Economy"" in cooperation with Grønn Hverdag presentations and support for neighboring Transition Initiatives All of our courses are offered free of char...",https://maps.transitionnetwork.org/group/omstilling-sagene-oslo-norge/,,,,,,transition_network,885,,,,59.938251,10.752801,collective,Transition Group,7,https://maps.transitionnetwork.org/group/omstilling-sagene-oslo-norge/,,
689406,Open Food Network Norway,NO,Norway,,,,,In development; bringing open food network infrastructure to Norwegian food producers and cooperatives.,https://www.openfoodnetwork.no/,,,food,,,manual_curation,OFN_NO,,,,60.47,8.47,cooperative,tier_a,7,,,
910203,Primula Hirsuta Community,NO,Norway,Troendelag,Saksvik,,,"status: Forming. type: Shared Housing, Cohouseholding, or Coliving (multiple individuals sharing a dwelling.), Unspecified, or Other. open to membership: Yes",https://www.ic.org/directory/primula-hirsuta/,,,housing_land,,,ic_directory,374646,,,,,,cooperative,"Shared Housing, Cohouseholding, or Coliving (multiple individuals sharing a dwelling.), Unspecified, or Other",5,https://www.ic.org/directory/primula-hirsuta/,,
