id,name,country_code,country_name,state_province,city,registration_id,registration_type,description,website,email,phone,framework_area,ntee_code,icnpo_code,source,source_id,last_filing_year,annual_revenue,employee_count,lat,lon,model_type,tags,alignment_score,evidence_url,evidence_quote,last_verified_at
764693,Habitat for Humanity Fiji,FJ,Fiji,,Suva,,land_and_housing/sweat_equity_program,Habitat for Humanity country or regional office. Sweat-equity homeownership program. See https://www.habitatfiji.org.fj/.,https://www.habitatfiji.org.fj/,,,housing_land,,,habitat_affiliates,FJ:habitat-for-humanity-fiji,,,,-17.71,178.07,sweat_equity_program,"habitat_affiliate,sweat_equity",3,https://www.habitatfiji.org.fj/,,
721078,Sectors - Commonwealth of Nations,FJ,Fiji,,,,,"Fiji has a vibrant civil society mainly made up of ethnic and human rights groups, women's affairs groups, and environmental non-governmental organisations (NGOs). Many of the international NGOs, whic",,,,ecology,,,web_research,,,,,-17.71,178.07,nonprofit,tier_b,4,,,
