id,name,country_code,country_name,state_province,city,registration_id,registration_type,description,website,email,phone,framework_area,ntee_code,icnpo_code,source,source_id,last_filing_year,annual_revenue,employee_count,lat,lon,model_type,tags,alignment_score,evidence_url,evidence_quote,last_verified_at
764106,Confederation of Autonomous Trade Unions of Serbia,RS,Serbia,,,,labor/union_federation,"ITUC affiliate. CATUS. 465,000 members.",,,,cooperatives,,,ituc_affiliates,wp:Confederation_of_Autonomous_Trade_Unions_of_Serbia,,,,44.02,21.01,labor_union,"labor_union,ituc_affiliate",2,https://en.wikipedia.org/wiki/Confederation_of_Autonomous_Trade_Unions_of_Serbia,,
764107,Ujedinjeni Granski Sindikati Nezavisnost,RS,Serbia,,,,labor/union_federation,"ITUC affiliate. NEZAVISNOST. 128,000 members.",,,,cooperatives,,,ituc_affiliates,wp:Ujedinjeni_Granski_Sindikati_Nezavisnost,,,,44.02,21.01,labor_union,"labor_union,ituc_affiliate",2,https://en.wikipedia.org/wiki/Ujedinjeni_Granski_Sindikati_Nezavisnost,,
