id,name,country_code,country_name,state_province,city,registration_id,registration_type,description,website,email,phone,framework_area,ntee_code,icnpo_code,source,source_id,last_filing_year,annual_revenue,employee_count,lat,lon,model_type,tags,alignment_score,evidence_url,evidence_quote,last_verified_at
763760,Belarus Free Trade Union,BY,Belarus,,Minsk,,labor/national_union,trade union in Belarus,https://profspb.by/,,,democracy,,,wikidata_unions,Q18749520,1991,,,,,labor_union,,4,http://www.wikidata.org/entity/Q18749520,,
763915,Belarusian Congress of Democratic Trade Unions,BY,Belarus,,,,labor/union_federation,"ITUC affiliate. BKDP. 9,000 members.",,,,cooperatives,,,ituc_affiliates,wp:Belarusian_Congress_of_Democratic_Trade_Unions,,,,,,labor_union,"labor_union,ituc_affiliate",4,https://en.wikipedia.org/wiki/Belarusian_Congress_of_Democratic_Trade_Unions,,
911030,Belarussian Republican Union of Consumer Societies (BELKOOPSOYUZ),BY,,,Minsk,,,"BELKOOPSOYUZ is a union of co-operatives. They purchase agricultural products and raw materials from individuals, then processes and packages those materials, then sells them through consumer co-operatives (retail stores) to their consumer members. They currently have about 700,000 individual members, providee employment for more than 86,000 people, and serve 3.5 million people, or 36.6% of the population (from their website April 2014).",http://www.bks.by,,,cooperatives,,,ica_directory,161,,,,,,cooperative,ica_member,6,https://lod.coop/ica/161,,
763666,Svabodny prafsajuz mietalistaŭ,BY,Belarus,,Minsk,,labor/national_union,,http://www.spm-by.org/,,,democracy,,,wikidata_unions,Q99494959,1995,,,,,labor_union,,4,http://www.wikidata.org/entity/Q99494959,,
